,datetimehourly,totalsales,quantity,newcustomer,returningcustomer,queueline
3455,4/26/17 20:00,0,0,0,0,0
3456,4/26/17 21:00,77.19,5.149,2,0,2
3457,4/26/17 22:00,0,0,0,0,0
3458,4/26/17 23:00,0,0,0,0,0
3459,4/27/17 0:00,0,0,0,0,0
3460,4/27/17 1:00,0,0,0,0,0
3461,4/27/17 2:00,0,0,0,0,0
3462,4/27/17 3:00,0,0,0,0,0
3463,4/27/17 4:00,0,0,0,0,0
3464,4/27/17 5:00,0,0,0,0,0
3465,4/27/17 6:00,0,0,0,0,0
3466,4/27/17 7:00,0,0,0,0,0
3467,4/27/17 8:00,0,0,0,0,0
3468,4/27/17 9:00,58.21,3.883,1,0,1
3469,4/27/17 10:00,0,0,0,0,0
3470,4/27/17 11:00,0,0,0,0,0
3471,4/27/17 12:00,0,0,0,0,0
3472,4/27/17 13:00,0,0,0,0,0
3473,4/27/17 14:00,53.91,3.33,0,1,1
3474,4/27/17 15:00,0,0,0,0,0
3475,4/27/17 16:00,163.02,10.069,1,2,3
3476,4/27/17 17:00,173.22,10.699,2,1,3
3477,4/27/17 18:00,130.24,8.045,1,1,2
3478,4/27/17 19:00,0,0,0,0,0
3479,4/27/17 20:00,0,0,0,0,0
3480,4/27/17 21:00,59.19,3.656,1,0,1
3481,4/27/17 22:00,0,0,0,0,0
3482,4/27/17 23:00,0,0,0,0,0
3483,4/28/17 0:00,59.69,3.687,1,0,1
3484,4/28/17 1:00,0,0,0,0,0
3485,4/28/17 2:00,0,0,0,0,0
3486,4/28/17 3:00,0,0,0,0,0
3487,4/28/17 4:00,0,0,0,0,0
3488,4/28/17 5:00,0,0,0,0,0
3489,4/28/17 6:00,0,0,0,0,0
3490,4/28/17 7:00,41.96,2.592,0,1,1
3491,4/28/17 8:00,0,0,0,0,0
3492,4/28/17 9:00,124.02,7.66,1,1,2
3493,4/28/17 10:00,171.92,10.619,1,2,3
3494,4/28/17 11:00,0,0,0,0,0
3495,4/28/17 12:00,0,0,0,0,0
3496,4/28/17 13:00,178.56,11.029,2,1,3
3497,4/28/17 14:00,0,0,0,0,0
3498,4/28/17 15:00,0,0,0,0,0
3499,4/28/17 16:00,0,0,0,0,0
3500,4/28/17 17:00,0,0,0,0,0
3501,4/28/17 18:00,76.53,4.727,2,0,2
3502,4/28/17 19:00,0,0,0,0,0
3503,4/28/17 20:00,154.29,9.53,1,2,3
3504,4/28/17 21:00,99.52,6.147,2,0,2
3505,4/28/17 22:00,55.09,3.403,1,0,1
3506,4/28/17 23:00,61.26,3.784,1,0,1
3507,4/29/17 0:00,0,0,0,0,0
3508,4/29/17 1:00,0,0,0,0,0
3509,4/29/17 2:00,0,0,0,0,0
3510,4/29/17 3:00,0,0,0,0,0
3511,4/29/17 4:00,0,0,0,0,0
3512,4/29/17 5:00,0,0,0,0,0
3513,4/29/17 6:00,0,0,0,0,0
3514,4/29/17 7:00,0,0,0,0,0
3515,4/29/17 8:00,108.14,6.679,2,0,2
3516,4/29/17 9:00,117.73,7.272,1,1,2
3517,4/29/17 10:00,63.01,3.892,1,0,1
3518,4/29/17 11:00,49.01,3.027,1,0,1
3519,4/29/17 12:00,39.86,2.462,1,0,1
3520,4/29/17 13:00,0,0,0,0,0
3521,4/29/17 14:00,46.77,2.889,1,0,1
3522,4/29/17 15:00,0,0,0,0,0
3523,4/29/17 16:00,104.49,6.454,2,0,2
3524,4/29/17 17:00,118.35,7.31,2,0,2
3525,4/29/17 18:00,68.44,4.227,1,0,1
3526,4/29/17 19:00,0,0,0,0,0
3527,4/29/17 20:00,153.36,9.473,2,1,3
3528,4/29/17 21:00,43.23,2.67,1,0,1
3529,4/29/17 22:00,43.66,2.697,0,1,1
3530,4/29/17 23:00,0,0,0,0,0
3531,4/30/17 0:00,0,0,0,0,0
3532,4/30/17 1:00,0,0,0,0,0
3533,4/30/17 2:00,0,0,0,0,0
3534,4/30/17 3:00,0,0,0,0,0
3535,4/30/17 4:00,0,0,0,0,0
3536,4/30/17 5:00,0,0,0,0,0
3537,4/30/17 6:00,0,0,0,0,0
3538,4/30/17 7:00,0,0,0,0,0
3539,4/30/17 8:00,67.37,4.161,1,0,1
3540,4/30/17 9:00,66.91,4.133,2,0,2
3541,4/30/17 10:00,0,0,0,0,0
3542,4/30/17 11:00,180.34,11.139,1,2,3
3543,4/30/17 12:00,0,0,0,0,0
3544,4/30/17 13:00,46.13,2.849,1,0,1
3545,4/30/17 14:00,0,0,0,0,0
3546,4/30/17 15:00,0,0,0,0,0
3547,4/30/17 16:00,0,0,0,0,0
3548,4/30/17 17:00,0,0,0,0,0
3549,4/30/17 18:00,0,0,0,0,0
3550,4/30/17 19:00,43.87,2.71,0,1,1
3551,4/30/17 20:00,60.1,3.712,1,0,1
3552,4/30/17 21:00,31,1.915,1,0,1
3553,4/30/17 22:00,127.82,7.895,2,0,2
3554,4/30/17 23:00,58.85,3.635,1,0,1
